is_rumor,is_source_tweet,text
TRUE,FALSE,"AP Police say shots fired at  places The National War Memorial, on Parliament Hill and near Rideau Centre Mall http//t.co/PUmwUqpkVù"
TRUE,FALSE,AP another terrorist angry men's I wonder who are these no life just to know to kills losers
TRUE,FALSE,AP it's must be losers terrorist again who thinks nothing but killings get them n arrest them dint kill them so straight t prison ha ha
TRUE,FALSE,"AP ShepNewsTeam With liberals in charge Sadly, it remains open season on th world"
TRUE,TRUE,"Police confirming a rd shooting at Rideau Center here in Ottawa, a popular shopping mall downtown  very tense in city #OttawaStrong"
TRUE,FALSE,GongshowGear great message boys #ottawastrong
TRUE,FALSE,GongshowGear WTFEh really?
TRUE,TRUE,"Police are now investigating three shooting incidents in Ottawa at Parliament, shopping mall and War Memorial. http//t.co/cKIHwuCzl"
TRUE,FALSE,Reuters Canada invited WahhabbiSoonni terror attacks. Public money used to sponsor Jehadi Mural? I don't sympathize with Canada any more
TRUE,FALSE,".Reuters 'Merica....oh, wait."
TRUE,TRUE,AP VIDEO Gunman shoots a Canadian soldier standing guard at the National War Memorial in Ottawa http//t.co/ELdZHZaQ
TRUE,FALSE,. AP This has no place being put on the internet for glorification. Shame on you.
TRUE,FALSE,"AP All the hallmarks of an #OperationChaos #falseflag attk by those who believe ""from chaos comes order"" US journo http//t.co/awJvDnTL"
TRUE,FALSE,AP Why would someone shoot a Canadian? Arguably the nicest country in the world.
TRUE,FALSE,Frightening AP
TRUE,FALSE,ScottyHarm AP they make it sound so mundane... That's a human life lost it's not just something u post on the internet for more traffic
TRUE,FALSE,"katenugent AP He's still alive, but it's an INCREDIBLY disrespectful thing to do in a time of crisis for Canada."
TRUE,FALSE,JRogers AP why? because we are a free civilized who despise terrorism
TRUE,FALSE,"AP Prayers to Canada. Terrorists hate God and Freedom. Stay strong, God Bless and keep you."
TRUE,FALSE,ScottyHarm katenugent its called journalism you idiots....
TRUE,FALSE,ScottyHarm um yes there is. Its literally the whole point. Are you dumb? It brings a weight of reality to the situation recording history
TRUE,FALSE,ScottyHarm did you even watch the video? That clip is about  seconds long.
TRUE,FALSE,ScottyHarm I guess people shouldn't have recorded /? There should be no WW videos? Video journalism preserves history.
TRUE,FALSE,ScottyHarm I'm calling you stupid because you are. This is THE ASSOCIATED PRESS. A NATIONAL NEWS ORGANIZATION. THEY COVER NATIONAL NEWS.
TRUE,FALSE,ScottyHarm lack of integrity? You are bitching at a news organization to stop reporting the news. That makes sense.
TRUE,TRUE,"Police say shots fired at  #Ottawa sites   National War Memorial, Parliament Hill, and now Rideau shopping centre http//t.co/rOnqpUbuqc"
TRUE,FALSE,BBCBreaking Scary stuff in Ottawa
TRUE,FALSE,BBCBreaking BBCWorld Shit...
TRUE,FALSE,BBCBreaking {Heaven and Hell is right here on earth... ôè'ing}
TRUE,FALSE,"BBCBreaking Disgusting desert pigs. Why the peaceful, polite Canadians? #WearewithCanada"
TRUE,FALSE,"BBCBreaking Kindly verify your report of shooting at Rideau Centre Ottawa, Canada. Local reports state otherwise."
TRUE,FALSE,BBCBreaking oh god.
TRUE,FALSE,BBCBreaking a bullet is just as evel as a bomb we bomb them they shot us but we make a big deal of both
TRUE,FALSE,bbcbreaking muslim terrorists
TRUE,FALSE,BBCBreaking And at a hotel too.
TRUE,FALSE,"RT BBCBreaking #Shots at  #Ottawa sites National War Memorial, Parliament Hill, and Rideau shopping centre http//t.co/GFGtDuB #FB"
TRUE,FALSE,"MT BBCBreaking shots fired at  #Ottawa sites National War Memorial, Parliament Hill, and now Rideau shopping centre http//t.co/MdVXIHbw"
TRUE,FALSE,"BBCBreaking raymondillo Yes, I can't believe this is happening..."
TRUE,FALSE,BBCBreaking BBCWorld police is quite lazy.
TRUE,FALSE,Gormanghast BBCBreaking there are times we shld put our stupidness aside nd be feel bad fr wats happening at the moment...!!!!
TRUE,FALSE,BBCBreaking what's happening in this world and why this so much haterage everywhere. So sickening
TRUE,FALSE,DarkeConteur We always feel the same over here when similar happens.  Hope its all over.soon. BBCBreaking
TRUE,FALSE,BBCBreaking sad world we live in most of the time.
TRUE,FALSE,BBCBreaking #Ottawa
TRUE,FALSE,raymondillo BBCBreaking One shooter is dead. Shot by the Sargent at Arms.
TRUE,FALSE,"MystiRoz BBCBreaking what's stupid is we are at war but moan when it's on our own soil now they are using chemicals so it's WHEN, BEWARE"
TRUE,FALSE,"Gormanghast BBCBreaking true..!!! bt its nt nice to say ""i told u so""..wen ur country is at siege...!! we can say it later..!!"
TRUE,FALSE,DarkeConteur BBC saying indications of more than one gunman.  BBCBreaking
TRUE,FALSE,MystiRoz BBCBreaking it's not a siege it's WAR This is the problem you and other are denying the fact we are at war WHY
TRUE,FALSE,"raymondillo BBCBreaking Yes,  Still looking for the others."
TRUE,FALSE,Gormanghast if we are WAR..!!! who are we against...? whom do u blame..?
TRUE,FALSE,"MystiRoz slag the Islamic people then sit back and watch what happens. Bomb Islamic people and watch what happens,"
TRUE,FALSE,Gormanghast i knw u wld say tat...!! just becoz sum radicalised idiots are dng this doesnt mean tat we can blame d entire religion fr it..
TRUE,FALSE,Gormanghast lets nt tag one religion like tat..as if other religions are holy..!!!
TRUE,FALSE,MystiRoz they may not be radicalised. This is only what you are fed by media which governments control you need to open your mind to truth
TRUE,FALSE,Gormanghast then educate me..???
TRUE,FALSE,MystiRoz easily. Don't go to war in other country's and think it won't come home to you. Police shot person in America with hands up.
TRUE,FALSE,Gormanghast i wnt blame u fr saying this..bt u forgot hw many ppl's lives are being saved by these men...!!!
TRUE,FALSE,MystiRoz America BRITTIAN had supplied these men in Syria with the weapons to start with and now they are bombing them. Hmmmm hypocrisy
TRUE,TRUE,"Here are the  locations of shootings in #Ottawa around Parliament Hill GoofleEarth
From CNNJason
http//t.co/DSyNgBCU"
TRUE,FALSE,"NewsDay SMLBound CNNJason How are those ""common sense"" gun legislations working Canada? As well as in Chicago I see."
TRUE,FALSE,montfordgreenwo NewsDay SMLBound CNNJason hey how about FUCK YOU and your cheap shots
TRUE,FALSE,"gjhall NewsDay SMLBound CNNJason Hey, I'm just pointing out that liberty is more safe that totalitarianism."
TRUE,FALSE,"gjhall NewsDay SMLBound CNNJason People have a RIGHT a HUMAN RIGHT, to self defense."
TRUE,FALSE,"montfordgreenwo gjhall NewsDay SMLBound CNNJason People may have died, and you're using it as an excuse for cheap political shots."
TRUE,FALSE,montfordgreenwo gjhall NewsDay SMLBound CNNJason And I can guarantee you know fuck all about Canadian law.
TRUE,FALSE,justaguytoronto gjhall NewsDay SMLBound CNNJason I'm using it to point out that the goal of the left leads to death.
TRUE,FALSE,NewsDay Newsradio CNNJason goofleearth
TRUE,FALSE,"justaguytoronto gjhall NewsDay SMLBound CNNJason And the left rolled out their gun control after the notional ""kids"" at sandy hook"
TRUE,FALSE,"justaguytoronto gjhall NewsDay SMLBound CNNJason were supposedly shot up. So yeah, don't get mad because I got there first."
TRUE,FALSE,"montfordgreenwo gjhall NewsDay SMLBound CNNJason You are a profoundly stupid asshole, using today's events to grind political axes."
TRUE,FALSE,montfordgreenwo justaguytoronto NewsDay SMLBound CNNJason suck a bag of dicks buddy
TRUE,FALSE,"justaguytoronto gjhall NewsDay SMLBound CNNJason Fuck Canadian law, I know about HUMAN RIGHTS you prog fuck"
TRUE,FALSE,"montfordgreenwo gjhall NewsDay SMLBound CNNJason Honestly, go back to whatever hole you crawled out of."
TRUE,FALSE,"justaguytoronto gjhall NewsDay SMLBound CNNJason YOu are a pathetic piece of shit, revealing  your love of slavery."
TRUE,FALSE,gjhall justaguytoronto NewsDay SMLBound CNNJason I'm not a prog fag lover like you seem to be.
TRUE,FALSE,"justaguytoronto gjhall NewsDay SMLBound CNNJason No, I will not accept people being murdered as a thing we have to have for this"
TRUE,FALSE,montfordgreenwo justaguytoronto NewsDay SMLBound CNNJason what a gem you are. blocked.
TRUE,FALSE,"justaguytoronto gjhall NewsDay SMLBound CNNJason supposed safety these ""governments"" seem to think they are giving us."
TRUE,FALSE,justaguytoronto gjhall NewsDay SMLBound CNNJason Death is not safety.
TRUE,FALSE,"montfordgreenwo gjhall NewsDay SMLBound CNNJason There is no ""human right"" to self defense, check the Declaration, but legal right!"
TRUE,FALSE,FilozofA gjhall NewsDay SMLBound CNNJason Bullshit. There is indeed a human right to self defense you senseless commie fuck
TRUE,FALSE,FilozofA gjhall NewsDay SMLBound CNNJason Dumbass FilozofA
TRUE,FALSE,montfordgreenwo SMLBound gjhall NewsDay CNNJason Most definitely a right to self defense! Stop all this pc indoctrination
TRUE,FALSE,montfordgreenwo gjhall NewsDay SMLBound CNNJason Give a quote?
TRUE,FALSE,montfordgreenwo gjhall NewsDay SMLBound CNNJason Yes you are!
TRUE,FALSE,"FilozofA gjhall NewsDay SMLBound CNNJason Oh boy, you're rubber and I'm glue? Guess what shit bag, you're also blocked."
TRUE,TRUE,"Map of areas where Ottawa shootings were reported National War Memorial, near the Rideau Centre and Parliament Hill. http//t.co/NcfNCRVCV"
TRUE,FALSE,cnnbrk  NORAD has increased it's alert level! Canada's security guards are unarmed .!!!!' Still active
TRUE,FALSE,"AllysonGrono cnnbrk Map of areas where shootings reported War Memorial, near Rideau Centre and Parliament Hill. http//t.co/VQLuDvQù"
TRUE,FALSE,MezlO Holllyyyyy shit. I liked to pretend that things like this didn't happen in Canada. Wow.
TRUE,FALSE,AllysonGrono we like to pretend that too. Police seem to be doing a good job though.
TRUE,FALSE,AllysonGrono supposed to be a Sens/Leafs game tonight here too. Should be cancelled.
TRUE,FALSE,"MezlO I'm actually such a petty person, the second thing I did was check NHL website. Crazy."
TRUE,FALSE,AllysonGrono they're making an announcement this afternoon about whether the game is on.
TRUE,FALSE,"cnnbrk CFLancop God have mercy on the victims. But, will this terrorism be termed, Workplace Violence?"
TRUE,TRUE,"Photos of the scene in Ottawa, where police confirm 'several' shootings http//t.co/vpArErQg http//t.co/djjyHSC"
TRUE,FALSE,"globeandmail Photos of the scene in Ottawa, where police confirm 'several' shootings http//t.co/zYUMwWeYEv http//t.co/mmjAXLRDmRù cmon"
TRUE,FALSE,"globeandmail Photos of the scene in Ottawa, where police confirm 'several' shootings http//t.co/LlNpaiXX http//t.co/gtOUGxSfwù"
TRUE,FALSE,globeandmail acarvin This is what happens when Canadian #guncontrol begins to look like US gun control. #cdnpoli #NotOneMore
TRUE,FALSE,"globeandmail Photos of the scene in Ottawa, where police confirm 'several' shootings http//t.co/oJizGpcE http//t.co/oTcFPnuVmù"
TRUE,FALSE,"Scary globeandmail Photos of the scene in Ottawa, where police confirm 'several' shootings http//t.co/WKCYsaxNI http//t.co/KxxuSaXDkxù"
TRUE,FALSE,globeandmail KokomoNews It's a very sad day. This is my nation's capital. I have walked along these streets.
TRUE,FALSE,globeandmail JonathanHuntFNC National Gun control at it's finest!
TRUE,FALSE,MrCampese I think you have that backward... #tcot globeandmail acarvin
TRUE,FALSE,globeandmail Thanks for sharing. I've added it to my Rebel Mouse page. http//t.co/QActXgY
TRUE,FALSE,"globeandmail USATODAY   one respect for Kandas democratic ! 
teo emeritus FRÑMMESTAD sweden"
TRUE,FALSE,globeandmail Klarevas Wonder if they are related to the guy that follows #ISIS who ran down two RCMPs
TRUE,FALSE,WheresSal I suspect too soon to tell
TRUE,FALSE,globeandmail i have walked in that area so many times alot tourists probs gonna actually put security there lol
TRUE,FALSE,
TRUE,FALSE,globeandmail TERRORISM LIVE IN THE STREETS IN CANADA
TRUE,FALSE,"globeandmail this is so horrific, shocking shocking, praying for peace and safety for our police and guards"
TRUE,FALSE,globeandmail RonEClaiborne Very sad. Will await updates. Prayers to all.
TRUE,FALSE,To MrCampese &lt Can't tell how many ways you're wrong.  globeandmail RonEClaiborne
TRUE,FALSE,globeandmail KokomoNews The war memorial is very open and accessible very much like your own memorial in Indianapolis. Close to leg build
TRUE,TRUE,"Ottawa shootings reportedly at three locations  parliament, war memorial and shopping mall. http//t.co/fULkbVpEv http//t.co/mLIvehyQ"
TRUE,FALSE,SkyNews Cue the bombardment now.
TRUE,FALSE,SkyNews who's behind? Terrorist act? plse help if you know. Thanks #ottawashooting
TRUE,FALSE,.SkyNews ostercywriter shame SkyNews ignores what happens outside our own parliament  #OccupyDemocracy #parliamentsquare
TRUE,FALSE,SkyNews when the news video starts looping u know it over
TRUE,FALSE,"MT""SkyNews Ottawa shootings reportedly at three locations. http//t.co/jppFwoCQ http//t.co/PuZnnibSù Good God."
TRUE,FALSE,CRKate SkyNews Naughty God.
TRUE,FALSE,balconyshirts SkyNews ...time for some intervention.
TRUE,FALSE,CRKate SkyNews I'm washing my hair tonight mate.
TRUE,FALSE,SkyNews KorstenA Nicolesandler We all look to Ottawa!
TRUE,FALSE,"SkyNews Ottawa shootings reportedly at three locations  parliament, war memorial and shopping mall."
TRUE,FALSE,SkyNews haha very nice..you westerners should get nice doses before you learn about real enemy of humanity.stop being sickular
TRUE,FALSE,CRKate a little to close to home isn't it.
TRUE,FALSE,CRKate ^^too!
TRUE,FALSE,"SkyNews NishaHindu I Is Canada paying its appeasement of Islamists,&amp being extra nice them? Sad ! Innocents &amp security ppl paying it !"
TRUE,TRUE,Gunman on the loose in downtown Ottawa. Canadian citizens disarmed by their government. Target rich environment. #OttawaShooting
TRUE,FALSE,"PrisonPlanet So not the time, IMHO."
TRUE,FALSE,PrisonPlanet  You are an idiot.
TRUE,FALSE,PrisonPlanet Gunman on loose in downtown Ottawa. Canadian citizens disarmed by their government. Target rich environment #OttawaShootingù
TRUE,FALSE,PrisonPlanet billybatts . million squared miles of GUN SAFE ZONE.
TRUE,FALSE,PrisonPlanet Stay classy.
TRUE,FALSE,PrisonPlanet We have more guns per capita than our neighbours down south #Canada #FromMyColdDeadHands
TRUE,FALSE,PrisonPlanet don't talk shite you bloody idiot.
TRUE,FALSE,"PrisonPlanet ""Target rich environment"". Sounds like you're planning something."
TRUE,FALSE,PrisonPlanet fuck you.
TRUE,FALSE,"PrisonPlanet Mangan Oops, time to crack down on deer hunters. lol"
TRUE,FALSE,"PrisonPlanet Barely an hour for you lot to politicize this shit, eh? Anything for money, I suppose."
TRUE,FALSE,"PrisonPlanet isapatriot 
#GunFreeCountry 
ô  Whatcha gonna do when they come for you?  ô´"
TRUE,FALSE,PrisonPlanet mettawordlife You are an idiot! You REALLY want Canada to become psycho gun nut K a year killed America? You're deluded.
TRUE,FALSE,PrisonPlanet Hundreds of armed cops on the scene dozens of armed rcmp on hill. Not having guns was not the prob today.
TRUE,FALSE,PrisonPlanet If you pulled out your gun on Sparks Street today you would have been dead.
TRUE,FALSE,PatrickHenry PrisonPlanet You are an idiot! You REALLY want Canada to become psycho gun nut K a year killed America? You're deluded.
TRUE,FALSE,PrisonPlanet AtheistEh DuncanWeston AtheistEngineer this is why I will never relinquish my rights to bear arms
TRUE,FALSE,This moron is an alex jones slim ball&gt PrisonPlanet mettawordlife
TRUE,TRUE,Reports of a shooting at Rideau Centre have misstated the shooting location.
TRUE,FALSE,NO shooting RideauCentre. #ottawa
TRUE,FALSE,RideauCentre they are saying it was outside the mall? Is this not accurate?
TRUE,FALSE,RideauCentre You should let OttawaPolice make the statements. #crisiscomms
TRUE,FALSE,RideauCentre Reports of a shooting at Rideau Centre have misstated the shooting location.ù
TRUE,FALSE,RideauCentre so....
TRUE,FALSE,RideauCentre Reports of a shooting at Rideau Centre have misstated the shooting location.ù
TRUE,FALSE,RideauCentre CBCTheNational guys i know this is a tragedy but please keep shopping at our mall please
TRUE,FALSE,RideauCentre Reports of a shooting at Rideau Centre have misstated the shooting location.ù Scary stuff
TRUE,TRUE,"Harper to make statement today after gunman shot dead in #Parliament. PM safe, not on Parliament Hill, being briefed by security officials."
TRUE,FALSE,CBCAlerts God bless you all.
TRUE,FALSE,CBCAlerts did they know about these guys too?
TRUE,FALSE,CBCAlerts NBCNews how sad that NBC is providing more detailed information on this than CBC.
TRUE,FALSE,"CBCAlerts Some security, pathetic. Should stop spending $B on spying on everyone &amp start looking at what's under their nose."
TRUE,FALSE,Wik kaqua yaqua. Ikta kata ukuk ilahi. MT CBCAlerts Harper to make statement gunman shot dead in #Parliament. ù
TRUE,TRUE,"NORAD increases number of planes on higher alert status ready to respond if necessary, official says. http//t.co/qsAnGNqBEw #OttawaShooting"
TRUE,FALSE,cnni Ukraine is Europe http//t.co/lkdQKyxf
TRUE,FALSE,cnni http//t.co/jxbebOa
TRUE,FALSE,cnni A person who commits a violent extremist act has no ties in violent extremism? See the problem there. CNNAshleigh
TRUE,FALSE,"cnni CNNAshleigh There are many ""types"" of extremists. Violence is what makes them ""extreme."""
TRUE,FALSE,cnni CNN what's going on? Is it all planes in US AND CANADA?
TRUE,FALSE,"cnni  least I was able  to text my hubby   ""Be Safe""  &amp theres been a possible Terrorist attack  Canadas Parliament  Prayer to All"
TRUE,FALSE,cnni joshrogin NORAD higher alert is a bit excessive
TRUE,FALSE,journeyheart better than nothing.
TRUE,FALSE,cnni
TRUE,FALSE,mattnett  shooters &amp no SU  can can fly the distance from Syria IS says they have  of them but no pilots yet  NORAD useless for this
TRUE,FALSE,"journeyheart kidding me?  If it wasn't for NORAD, us and Canada could have been invaded by Russia or even China. NORAD is more important.."
TRUE,FALSE,journeyheart than Homeland security.
TRUE,FALSE,mattnett lol we're talkin about  jihadists here as for ur assesment of an invasion by China &amp Russia ur dreaming or having nightmares
TRUE,FALSE,mattnett Been following information for  yrs &amp believe me there was never any intent by China ever to invade Canada
TRUE,FALSE,mattnett Cdn pilots have been taking pictures of Russian pilots &amp vice versa up north smiling at each others ever since the s
TRUE,FALSE,mattnett But Russia never thout about invading Canada or the US
TRUE,FALSE,journeyheart it's a threat honestly. But china wouldn't do it. Too much of economic relations with us. And Russia would first.
TRUE,FALSE,journeyheart I know. But Russia is the main threat of aviation attack. And they would attack Alaska first. But Canada's jets would kill em
TRUE,FALSE,mattnett No Russia not a threat of invasion Russia DOD is $ Billions US DOD is $ Billions Total security in US is over $ Billions
TRUE,FALSE,journeyheart True. The would nuke us first. And I am % sure they have.
TRUE,FALSE,mattnett In a hypothetical attack planes would'nt come our way ICBM with MERV would fly over aiming at Tactical military &amp political targe
TRUE,FALSE,mattnett % surte they have WHAT??
TRUE,FALSE,journeyheart Our satellites would see them coming first. And we have state of art military the to see them first.
TRUE,FALSE,mattnett Anecdoticaley the US HAVE dropped a nuke once in the StLawrence river accidentaly
TRUE,FALSE,journeyheart though about invading America and probably Canada.
TRUE,FALSE,journeyheart yeah. I know.
TRUE,FALSE,journeyheart and I don't mean to argue. I am just wondering why NORAD would be on very high alert.
TRUE,FALSE,mattnett Humm From the Oural to Washington ICBM would take approximately  minutes &amp time to take it down would last maybe  minutes
TRUE,FALSE,mattnett Only at reentry could the ICBM or SLBM possibly be taken down &amp that would happen overland !!!
TRUE,FALSE,mattnett Just a n automaticly triggered under security agreements of mutual protection at given level of alert
TRUE,FALSE,journeyheart yeah true. But Russia could have a sub with WMDs on it not far off east coast.
TRUE,FALSE,journeyheart Russians have outdated shit. They could launch  ICBMs at us and we can shoot em down.
TRUE,FALSE,journeyheart oh. I thought they found out aircraft was being used.
TRUE,FALSE,mattnett s'what i meant by SLBM &amp that would be much faster But no one wants to trigger an Holocaust of world proportion in US or Russia
TRUE,FALSE,mattnett No nothing like that
TRUE,FALSE,mattnett Nuclear programs both in US &amp Russia are planned to be modernised US will spend $ Billion next decade $Trillion over  yrs
TRUE,TRUE,"Ottawa police confirm that there were multiple suspects in the shooting, saying there were ""possibly "" shooters. http//t.co/InOgOxYXM"
TRUE,FALSE,WSJ ÇÇøÉØË≠ÂØüÅØ‰ÅÆÂÆπÁñëËÖÇíÅäÅùÇâÅèÅÅôÅÁ¢ËçÅóÅÅÑÇãÅÆÅÅóÇÅÜÅãÔºüÈäÉÊíÉÂæÅÆÊÂ≠êÇíÂÜôÅóÅüÂÜôÁüÅÅôÅ≠
TRUE,FALSE,"WSJ Killers go berserk when cornered.  Henceforth, no lapses in security should be there."
TRUE,FALSE,WSJ macdonaldm terrorists in ottawa
TRUE,FALSE,"nabeel hahaha, you said far more than you think"
TRUE,FALSE,TechHelp maybe
TRUE,FALSE,WSJ HeyTammyBruce I hope this isn't just a prelude to a bigger attack.
TRUE,FALSE,WSJ Happy the soldier is not injured seriously. Hope he recovers quickly. You're brave Canada. You can pull through #ottawashooting .
TRUE,FALSE,WSJ Militant Muslims on the Rampage!!!
TRUE,FALSE,studentworks WSJ That's Right!
TRUE,FALSE,nabeel WSJ macdonaldm Correction  Armed Muslim Terrorists on the loose!
TRUE,FALSE,FreedomBruce WSJ HeyTammyBruce I wouldn't put anything past a Muslim!
TRUE,FALSE,NanImburgia WSJ macdonaldm terrorists all over the world no need for correction
TRUE,FALSE,"WSJ when Canadians of all people start shooting, well, ""c'est la fin du monde, non?"""
TRUE,TRUE,BREAKING Two new patients coming to Ottawa hospital civic campus. One with gunshot wounds. Just confirmed #ottnews
TRUE,FALSE,stefankeyesCTV stay safe Stefan..
TRUE,FALSE,stefankeyesCTV Stay safe Stefan
TRUE,FALSE,RTstefankeyesCTV BREAKING Two new patients coming to Ottawa hospital civic campus. One with gunshot wounds. Just confirmed #ottnewsù
TRUE,FALSE,stefankeyesCTV BREAKING Two new patients coming to Ottawa hospital civic campus. One with gunshot wounds. Just confirmed #ottnewsù
TRUE,FALSE,RT stefankeyesCTV Two new patients coming to Ottawa hospital civic campus. One with gunshot wounds. Just confirmed #ottawashootings
TRUE,FALSE,stefankeyesCTV DonnaWest Prayers for Canada.
TRUE,TRUE,Police confirm 'several' shootings in Ottawa PM safe downtown buildings in lockdown http//t.co/WXNpkCFs http//t.co/FlvvBWCu
TRUE,FALSE,globeandmail please stop posting pictures of the army deployement...
TRUE,FALSE,"globeandmail USATODAY A few more guys, sharpshooters on the roof and a tank and it's Ferguson!"
TRUE,FALSE,globeandmail insane to do this in Canada. There will be consequences. We take peace keeping very serious. They have disrupted our peace.
TRUE,FALSE,globeandmail anything to do with Middle East issues? Ban all flights to &amp from the region? Canadians don't do this kind of insanity.
TRUE,FALSE,globeandmail USATODAY. US gun culture is moving north.
TRUE,FALSE,globeandmail  neilinozone I'm so glad the PM is safe. Hell with the month old.
TRUE,FALSE,globeandmail deport anyone showing violent tendencies to Canada on behalf of the insanity taking place in the Middle East. Keep it there.
TRUE,FALSE,globeandmail this is an act of war.  We will not tolerate terrorism in  Canada or anywhere else. We value peace.
TRUE,FALSE,globeandmail if there are web sites brainwashing people into joining aq &amp isis or encouraging terrorism shut them down. Be proactive?
TRUE,TRUE,BREAKING #Ottawa Civic Hosp official says TWO NEW PATIENTS are enroute to hospital.  w/gunshot wounds. Both stable. ctvottawa #ottnews
TRUE,FALSE,"#AttackInOttawa
CatherineCTV BREAKING #Ottawa CivicHosp official TWO NEW PATIENTS are enroute to hospital
 w/gunshot wounds
Both stable"
TRUE,FALSE,CatherineCTV ctvottawa That makes four in total?
TRUE,TRUE,"In response to Ottawa incidents, NORAD increased number of planes on higher alert status ready to respond if needed. http//t.co/qAMohuT"
TRUE,FALSE,cnnbrk Good.
TRUE,FALSE,"cnnbrk All the hallmarks of  #OperationChaos #falseflag attk by those who believe""from chaos comes order""USjrno http//t.co/awJvDnTL"
TRUE,FALSE,cnnbrk ISIS IS CHANGING OUR WORLD..AND WE ARE LETTING THEM..OTTAWA CANADA UNDER ATTACK....MULTIPLE SHOOTERS..UNLEASH HELL ON ISIS
TRUE,FALSE,"RT cnnbrkIn response #Ottawa incidents, NORAD increased number of planes on higher alert status ready to respond. http//t.co/EUTJEOfI"
TRUE,FALSE,cnnbrk CANADA'S CAPITAL UNDER ATTACK..OTTAWA..MULTIPLE SHOOTERS..DOES THIS CHANGE ANYTHING AT ALL FOR YOU MR. PRESIDENT..PLEASE STOP ISIS.
TRUE,FALSE,"Really, NORAD? &ltheaddesk&gt cnnbrk"
TRUE,FALSE,"Oh, FFS MT cnnbrk In response to Ottawa incidents, NORAD increased number of planes on higher alert status  http//t.co/sitCKgpb"
TRUE,FALSE,timbousquet cnnbrk #falseflag here we go!
TRUE,FALSE,NicestGirlEvr cnnbrk wo events on LAND.
TRUE,FALSE,cnnbrk Prayers going out to all those affected by the Ottawa shooting in Canada this morning.¢îëè
TRUE,FALSE,NicestGirlEvr Norad couldn't even stop . How they fuck are they gonna stop some crazed gunman on the ground?
TRUE,FALSE,cnnbrk Respectfully this is not an incident..this is ISIS...POLICY NOW MUST BE CHANGED..THEY ARE HERE..MULTIPLE SHOOTERS..SHOOTING SOLDIERS
TRUE,FALSE,cnnbrk Karentalk please shake your head.... it was confirmed that non of the shooters were from the middle east/muslim. This wasn't ISIS.
TRUE,FALSE,HalaykoOfficial cnnbrk They dont have to be...to be RADICALIZED..IN ISIS IDEOLOGY...are you unaware of the ISIS recruits worldwide?
TRUE,FALSE,Karentalk cnnbrk your preaching to a preacher of this stuff.
TRUE,FALSE,Karentalk cnnbrk just because an attack happened doesn't not automatically mean Isis or any other group. The profiling needs to stop
TRUE,FALSE,Karentalk cnnbrk this is part of why we are having racial wars. Everyone's to quick to point a finger without facts.
TRUE,FALSE,Karentalk cnnbrk Isis needs to be stopped % yes. But facts need to be presented before fingers are pointed and accusations made.
TRUE,TRUE,Police in Canada have confirmed to NBC that multiple gunmen were involved in what appears to be coordinated series of shootings in #Ottawa
TRUE,FALSE,LukeRussert call it what it is... Terrorism
TRUE,FALSE,LukeRussert a coordinated attack may not necessarily mean a terrorist attack in the context that people generally think of  NA. earlyno
TRUE,FALSE,"LukeRussert ottdeb obama said just coincidence, and be quiet he's teeing off."
TRUE,FALSE,LukeRussert ddiamond isis recruits?
TRUE,FALSE,LukeRussert when will mitchellreports chucktodd n morningjoe blame this on Obama?
TRUE,FALSE,"LukeRussert Well, Canadians have not been told this by our national media, specifically the CBC. ???? #Ottawa"
TRUE,FALSE,"meileiend LukeRussert ottdeb Soldiers of your main ally due, and you use it as a moment to b this disrespectful abt us AND Potus? Wow."
TRUE,FALSE,vancouverboomer LukeRussert ottdeb duh huh?
TRUE,TRUE,These are the areas where the #OttawaShootings have been reported.  http//t.co/KkgffESRD http//t.co/VvyipFQjm
TRUE,FALSE,CNN The results are in!!! Our viewers voted on the best online store!! Check them out   &gt http//t.co/AMvXcQKn
TRUE,FALSE,CNN These are the areas where the #OttawaShootings have been reported.  http//t.co/vqDZwAqZ http//t.co/zzgFsTpKhù
TRUE,FALSE,"CNN NEAR Rideau Centre, not in. Please look at local Ottawa news b u report things"
TRUE,FALSE,CNN wow
TRUE,FALSE,CNN the shooting was near the Rideau Centre not inside it the police say.
TRUE,FALSE,CNN News is talking about terrorism...so this is a big deal. Possible terror attack
TRUE,FALSE,CNN These are the areas where the #OttawaShootings have been reported.  http//t.co/TjEYJoDoB http//t.co/ezYpUVKJhù #JTFAM please pray
TRUE,FALSE,"CNN SUCH A SECURE AREA,USUALY,FIGHTS,BETWEEN ARMY GENERALS,POWER GAINS"
TRUE,FALSE,CNN This is unacceptable. Why can't they let us live peacefully. What are these people
TRUE,FALSE,"cdnmickeyfan choice of words like ""deport them"" is the issue here. The gunman was a Canadian, how do you deport someone who is from here??"
TRUE,FALSE,cdnmickeyfan CTVNews bye
TRUE,FALSE,"yensidltaw cdnmickeyfan judging from his responses, i think he has a hard time comprehending what he reads. Forgive him."
TRUE,FALSE,cdnmickeyfan oh I get it your definition of being Canadian is one that doesn't include people of mideast descent #thatsprejudice
TRUE,FALSE,TheBeast cdnmickeyfan I seriously don't get that shortcut.  I say he can't deport them and all of a sudden I'm a behind criminals...
TRUE,FALSE,TheBeast cdnmickeyfan I sincerely hope that is NOT  his definition of being Canadian.
TRUE,FALSE,yensidltaw cdnmickeyfan something tells me he's an idiot and that something are his tweets lol
TRUE,FALSE,TheBeast yensidltaw First of all you idiot I'm a female. Second maybe you will read yours and ask yourself how Canadian you really are
