is_rumor,is_source_tweet,text
TRUE,FALSE,ganeshmahnar rvaidya DrShobha the aircraft was brainwashed into believing that it should crash. Islam has nothing to do with it.
TRUE,FALSE,rvaidya Europe is having its version of cryptos. Crypto RoPs with RoL names just like we hv crypto RoLs with Hindu names DrShobha
TRUE,FALSE,ganeshmahnar rvaidya DrShobha  They believe in the Peace of the Graveyard only.
TRUE,FALSE,ganeshmahnar Peace or pieces? rvaidya DrShobha
TRUE,FALSE,ShubhamBhuyaat here meaning is eternal peace rvaidya DrShobha
TRUE,TRUE,All Muslims are not like that... Okay? RT DrShobha The copilot of the Germanwings Airbus was a convert to Islam
TRUE,FALSE,"mediacrooks DrShobha Heard he was a member of a Private fight club. But this news, Not surprised at all"
TRUE,FALSE,mediacrooks Okay ? 
TRUE,FALSE,mediacrooks DrShobha and the plane was not A but Boeing 
TRUE,FALSE,"mediacrooks DrShobha Now, from where was fuel supplied, Saudi Arabia, Iran or Russia?"
TRUE,FALSE,"mediacrooks DrShobha They are Angels till you mention Islam. Then it's "" Islam khatreme hai""."
TRUE,FALSE,mediacrooks And Islam has nothing to do with the CoPilot DrShobha
TRUE,FALSE,DrShobha pisslam is religion of piss
TRUE,FALSE,"mediacrooks DrShobha If Hindu rapes nunmajority ismIf moslim rapes nunsecularism Opps....i didn't know"
TRUE,FALSE,mediacrooks DrShobha But all MUSLIMS have timer built in which explodes when nobody knows........
TRUE,FALSE,mediacrooks DrShobha TRobinsonNewEra
TRUE,FALSE,mediacrooks DrShobha once again religion of pieces turned them into pieces
TRUE,FALSE,mediacrooks DrShobha Germany is harbouring khalistanis against India. Today its tit fir tat.
TRUE,FALSE,"mediacrooks Not all, but too many are. Like this cat which reads Quran and becomes Muslim. DrShobha"
TRUE,FALSE,mediacrooks AksPa DrShobha oh shit
TRUE,FALSE,mediacrooks DrShobha ha ha pilots have no religion
TRUE,FALSE,"RavenHUWolf Police did say earlier they had reportedly found something ""significanceù at apartment of the copilot http//t.co/EGvRmmVbT"
TRUE,FALSE,"RavenHUWolf Ofc you can bet that apologists media, politics, Islamic Scholarsù) will assign this whole act on "" mentally unstable ù man."
TRUE,FALSE,RavenHUWolf these I found on ISIS account. . http//t.co/yIsKMFWAN
TRUE,FALSE,RavenHUWolf how will the leftist loony media spin this one???
TRUE,FALSE,RavenHUWolf  sinlge woman stood up n oppose thm making shit Demo saw on U tube it is gone Pathetic state there is Europe already losl case
TRUE,FALSE,RavenHUWolf Thy R already on move make no mistake of this going on now law must act  stop this shit spread ASAP or else vry serious Mess.
TRUE,FALSE,parkman_sandi RavenHUWolf Devils best Pupils R at all taken postion now act started slowly steadly on all fronts gripping system thn ppl??
TRUE,FALSE,CVNMMNuke They'll use mental illness no doubt
TRUE,FALSE,CVNMMNuke RavenHUWolf
TRUE,FALSE,parkman_sandi Welsh RavenHUWolf let me know if anyone wants a translation
TRUE,FALSE,AllmanWade parkman_sandi Welsh RavenHUWolf This dummy would appreciate a translation. I am Germanly challenged )
TRUE,FALSE,Kruising_Bye parkman_sandi Welsh RavenHUWolf You want sharia law? Yes. U want to live in an Islamic country? Yes.
TRUE,FALSE,Kruising_Bye parkman_sandi Welsh RavenHUWolf Why did you leave your Islamic homeland for a european country?
TRUE,FALSE,Kruising_Bye parkman_sandi Welsh RavenHUWolf The other side talks about how the video is for stupid brainwashed people us ).
TRUE,FALSE,Kruising_Bye parkman_sandi Welsh RavenHUWolf it's about Jihad
TRUE,FALSE,RavenHUWolf Are you sure about this?
TRUE,FALSE,"JohnnyTobin Still waiting on "" hard "" evidence about it ... if there will ever be any that is if % solid truth  that article."
TRUE,FALSE,parkman_sandi There are Nazi labels NPD) on this site. A known German neonazi is behind this fake. RavenHUWolf http//t.co/SMbvxaE
TRUE,FALSE,NOT shocked. MT gatewaypundit GERMAN NEWS CoPilot of Germanwings Airbus Was MUSLIM CONVERTôHero of Islamic Stateô? http//t.co/yqIQuLQ
TRUE,FALSE,gatewaypundit we gotta get confirmation...then...We told you so
TRUE,FALSE,"Shocker, via gatewaypundit GERMAN NEWS CoPilot of Germanwings Airbus Was MUSLIM CONVERT ôHero of Islamic Stateô? http//t.co/KSqzItkbc"
TRUE,FALSE,gatewaypundit When will they tell us the truth? QuiteDirect
TRUE,FALSE,"I knew it. I knew it. I knew it. I just knew it

gatewaypundit 

https//t.co/rRvUFMUbP"
TRUE,FALSE,NoahWehrman gatewaypundit Is this confirmed? Dear God.
TRUE,FALSE,"NoahWehrman gatewaypundit I honestly would rather that he just snapped, was on mind bending drugs, etc. Flying is now terrifying."
TRUE,FALSE,"gatewaypundit Now, who would have thunt it? Said everybody."
TRUE,FALSE,"NoahWehrman gatewaypundit Following the story to the Daily Mail link, and no mention of being a Muslim is made in that story. Supposition?"
TRUE,FALSE,gatewaypundit I figured something putrid...was surrounding this entire tragedy
TRUE,FALSE,"NoahWehrman gatewaypundit I figure something putrid about this entire scenario..
I guess his weapon of choice against 'infidels'"
TRUE,FALSE,lifebythecreek Juanita_Estrada NoahWehrman gatewaypundit his weapon of choice against evil infidels
TRUE,FALSE,gatewaypundit NoahWehrman  like MH GreenWings copilot kills souls in act of suicidejihad. Lord have mercy.
TRUE,FALSE,NoahWehrman APLMom gatewaypundit I knew it the moment I heard it was a young pilot crashing into a mountain / jihad
TRUE,FALSE,"riwired gatewaypundit QuiteDirect BUT, how could this BE?  barry said it wasn't TERRORISM."
TRUE,FALSE,gatewaypundit Love to hear his last words Allahu Akbar.
TRUE,FALSE,gatewaypundit Why do these imbeciles have to take innocent lives to prove their faith. Quran has the answer.
TRUE,FALSE,Taxpayers I'm not shocked. Seemed like terrorism to me yet right away they tried to RULE OUT TERRORISM. Always ready to cover it up.
TRUE,FALSE,"wingedcrossbill I won't be surprised if that flight recorder has a very loud ""Allahu Akbar"" at the end."
TRUE,FALSE,KingGuthrum Hero of islamic state = HERO of o communist and dems since they downplay any terrorism like beheadings done anywhere
TRUE,FALSE,riwired Probably NEVER All these govts including OURS SO CORRUPT Constantly LIE TO ITS PEOPLE
TRUE,FALSE,Taxpayers wingedcrossbill gatewaypundit This is what happens when society shuns religion. Islam is filling a void WakeUpAmerica
TRUE,FALSE,chipbunn We NEED GOD TO BE IN MORE PEOPLE's LIVES IN AMERICA DEMS PUSH GOD OUT DELIBERATELY
TRUE,FALSE,"chipbunn America without God is a deeply troubled country ""whosoever believeth in me shall be saved"" is words of Jesus Christ."
TRUE,TRUE,GERMAN NEWS CoPilot of Germanwings Airbus Was MUSLIM CONVERT. Can any muslim be trusted near an airplane now?
TRUE,FALSE,daxtonbrown Can any Muslim be trusted.  The Obama administration is full of them.
TRUE,FALSE,daxtonbrown AnewTrackrecord NOOOO
TRUE,FALSE,"daxtonbrown AnewTrackrecord If TRUE, then we are late in taking conscience of the magnitude of evil brooding upon the civilised world."
TRUE,FALSE,"ShamNaarai AnewTrackrecord Yup. I'm not trying tobe Islamophobic, but would anyone put their kid on a plane with a muslim pilot?"
TRUE,FALSE,Wow daxtonbrown GERMAN NEWS CoPilot of Germanwings Airbus Was MUSLIM CONVERT. Can any muslim be trusted near an airplane now?ù
TRUE,FALSE,"daxtonbrown ShamNaarai AnewTrackrecord no, nor a two men one."
TRUE,FALSE,daxtonbrown AnewTrackrecord ShamNaarai I wouldn't put anyone on a bus with a muslim driver much less a plane.
TRUE,FALSE,baj newsytweets daxtonbrown  I'm retweeting I hope its the truth
TRUE,FALSE,daxtonbrown ShamNaarai AnewTrackrecord a muslim convert? You start these lies.I hope he rots in his hell and you in a prison one if lying
TRUE,FALSE,"daxtonbrown The question should be,"" Should any country other than muslim countries hire muslim pilots?""   AnewTrackrecord ShamNaarai"
TRUE,FALSE,"daxtonbrown ""recent Muslim convert"". Like ComDem ""true believer"". Headshake. God Help US all my friend."
TRUE,FALSE,"daxtonbrown Welsh ShamNaarai AnewTrackrecord 
How would you know the pilot was Muslim?"
TRUE,FALSE,daxtonbrown Dont u have anything better to do? What a laughing stock
TRUE,FALSE,faafa newsytweets daxtonbrown me too.  We'll see  the whole thing is really really weird.
TRUE,FALSE,raterosie daxtonbrown ShamNaarai AnewTrackrecord that pilot attended mosques in Germany  religion of peace strikes again
TRUE,FALSE,faafa baj newsytweets daxtonbrown it's not true sir but yet again it is very easy to blame us
TRUE,FALSE,".daxtonbrown ItsJustJill Maybe it will be referred to as ""workplace violence"" since he was at work when he did it."
TRUE,FALSE,daxtonbrown ItsJustJill. It took long enough to admit this. Who was holding it back?
TRUE,FALSE,Robs_tweeting daxtonbrown ShamNaarai AnewTrackrecord how do you know?
TRUE,TRUE,BREAKING Germanwings copilot was recent Muslim convert http//t.co/aqvtsIOcV http//t.co/BIOLZJKJI
TRUE,TRUE,"Converts are DISTURBED
CoPilot of GermanWings Airbus Was a Muslim convert.
""Hero of Islamic State""
http//t.co/jBoJbrfor WhiteMuslims"
TRUE,FALSE,"riwired Again this proves it's not racial, it's a part of the religion. Leaving the rest of us with no way to tell which one will kill us."
TRUE,FALSE,riwired Seriously
TRUE,FALSE,.MIFheili Bad for Islam all these prisoners &amp disturbed people to convert. Muslims need to stop asking/taking anyone they can convert.
TRUE,FALSE,"riwired MIFheili Either he was a Muslim convert or completely insane, which is a prerequisite to be a Muslim convert."
TRUE,FALSE,"riwired beanie he way really a Muslim? 
is that confirmed?"
TRUE,FALSE,"riwired beanie the converts are the most evil in Islam.
in Germany all the big mosques are running by such converts. Germany is invaded"
TRUE,FALSE,riwired I knew it  Earlier they wouldn't say what his faith was. Dead giveaway. Such a tragedy.
TRUE,FALSE,riwired  but of course it's nothing to do with Islam
TRUE,FALSE,BeNaums riwired beanie Y only the converts.. u think the original ones arabs)  r any better..??
TRUE,FALSE,"riwired the founder of Islam was a white man, converts always are most fervent"
TRUE,FALSE,"GROGParty riwired c'mon mate, don't make these lost lives mediafodder because of assumptions. patience"
TRUE,FALSE,PaulSte riwired best to ask than put head in the sand... If its not suicide? What is it?
TRUE,FALSE,GROGParty riwired a fking sad day for the world. Sometimes people are just fked without a reason. I wish I knew.
TRUE,FALSE,PaulSte riwired I hear u... I also think the media and release of info is to control the reaction to the truth
TRUE,FALSE,"GROGParty riwired I agree mate, but without care we trivialise these souls as trophies of shitbags, and those fuckers don't need credit"
TRUE,FALSE,PaulSte riwired I'm not trivialising a tragedy... I want hard questions asked and real answers
TRUE,FALSE,"GROGParty riwired absolutely, don't give the fuckers any more air time than required. That's how the fuckers work.
Fucking fuckers"
TRUE,FALSE,PaulSte riwired the tipping point is not far away.... The ingredients are nearly right for all out conflict sad
TRUE,FALSE,"GROGParty riwired i agree, and not sadly, shit needs to come to a head. My WW grandfather would agree RoyStewartnewguiniea"
TRUE,FALSE,PaulSte riwired unfortunately it seems to be brewing
TRUE,TRUE,"Memo to ron_fournier you owe jimgeraghty an apology

GERMAN NEWS CoPilot of Germanwings Airbus Was MUSLIM CONVERT"
TRUE,FALSE,"While on sixmonths break during his training as a pilot in Germanwings, CoPilot converted to Islam."
TRUE,FALSE,NoahWehrman ron_fournier jimgeraghty  ...and he did not tell anyone I bet
TRUE,FALSE,"As a convert, he stayed often at radical mosque in Bremen, the center of the investigation.  GreenWings"
TRUE,FALSE,NoahWehrman another loving muslim.extremist
TRUE,FALSE,NoahWehrman  cnn still discussing the 'door' ? GreenWings
TRUE,FALSE,"NoahWehrman wait, whaaattt?"
TRUE,FALSE,vma RE https//t.co/rRvUFMUbP
TRUE,FALSE,"NoahWehrman vma Trying to trace links in the story. The Michael Mannheim guy is iffy, and I can't get the link to work."
TRUE,FALSE,NoahWehrman ron_fournier jimgeraghty Not a joke?
TRUE,FALSE,NoahWehrman Wow. I thought that's what that break was about.
TRUE,FALSE,Obsessedabroad RE https//t.co/rRvUFMUbP ron_fournier jimgeraghty
TRUE,FALSE,NoahWehrman Obsessedabroad where did you get this info?
TRUE,FALSE,jingoist RE https//t.co/rRvUFMUbP Obsessedabroad
TRUE,FALSE,NoahWehrman ron_fournier jimgeraghty Will Obama call him a random guy?
TRUE,FALSE,NoahWehrman jingoist TY
TRUE,FALSE,NoahWehrman yeah I'm kinda leery of GP. They stretch stuff a lot.
TRUE,FALSE,NoahWehrman Rockprincess ron_fournier jimgeraghty So he was Clearly a Haji Hut Member then.. POS all of them
TRUE,FALSE,NoahWehrman HarrietBaldwin ron_fournier jimgeraghty I'm not at all surprised.GermanWingsCrash AndreasLubitz
TRUE,FALSE,NoahWehrman ron_fournier jimgeraghty The key will be Lubitz's parents. They'll eventually confirm or deny his recent conversion to Islam.
TRUE,FALSE,NoahWehrman Who said ??
TRUE,FALSE,JettaMarlo http//t.co/NompItsLOP
TRUE,FALSE,"collinsrcgirl NoahWehrman  WEEEELL,  CNN are always in the dark. They should have foot slog journo's instead of madeup shit kickers on TV"
TRUE,FALSE,NoahWehrman chris I knew it That was my gut feeling when I heard the copilot did it on purpose.
TRUE,FALSE,JettaMarlo NoahWehrman red door painted black likely and not yet dry
TRUE,TRUE,The copilot of the Germanwings Airbus was a convert to Islam http//t.co/QyHJNed
TRUE,FALSE,SanghArmy because of islam is everlasting religion......so I request you don't worship creation worship the creator.........
TRUE,FALSE,SanghArmy But why kill innocents?
TRUE,FALSE,"Hasilsah SanghArmy When the creator and created becomes one, then it is called anafi."
TRUE,FALSE,ganapathyhegde SanghArmy What you are saying please don't make statement unless you know truth
TRUE,FALSE,"Hasilsah SanghArmy dear hasil, the truth is simple.God is the creator. He entered into every atom of it. He is our caretaker."
TRUE,TRUE,"German PINews Magazine is Reporting Germanwings CoPilot Was Recent Convert to Islamè

Read http//t.co/aNNRQUZ http//t.co/uggRyxnVD"
TRUE,FALSE,"Conservative_VW I KNEW IT. Media thought ""German copilot"" would turn off our radar.Muslim terrorists are so brave to take a plane hostage."
TRUE,FALSE,Conservative_VW LACPURE german minister of transports did no tell on tv unless I did not hear
TRUE,TRUE,"MUSLIM CONVERT? A German news website, http//t.co/sZQQpKwM claims Andreas Lubitz was a Muslim convert http//t.co/nXCXzgiJr"
TRUE,FALSE,slone cannot say that the original written source in German is a neutral piece of information. Awaiting revelations.
TRUE,FALSE,slone We all knew it when we were told he locked the Captain out of the cockpit. Only waiting for  verification. The world has slipped..
TRUE,FALSE,slone Really???
TRUE,FALSE,slone mgillaspie German and Jewish.
TRUE,FALSE,slone sorry for the disappointment but he was not
TRUE,FALSE,slone if you crashed a plane the same site would do a write up saying you were a Muslim convert. It's all innuendo and propaganda.
TRUE,TRUE,Copilot was a fresh convert http//t.co/paAKWfHdg
TRUE,FALSE,"USAlivestrong DrMartyFox Tough times ahead, planet earth"
TRUE,FALSE,"USAlivestrong viptandon Now, he is a dead convert. Too bad he took all those souls with him. Fcking bastard"
TRUE,FALSE,whitepawlowry USAlivestrong   What The F.ck Is Wrong With These People?
TRUE,FALSE,"viptandon USAlivestrong I don't know. They are out of control. They are so delusional &amp brain washed. But, winning."
TRUE,FALSE,whitepawlowry USAlivestrong   Hope Not For Too Long
TRUE,FALSE,"USAlivestrong LindaSuhler wow, if this is correct, it is the pattern we have witnessed."
TRUE,FALSE,whitepawlowry viptandon USAlivestrong its important to keep perspective..huge numbers of Muslims are nothing like this. perspective.
TRUE,FALSE,"USAlivestrong lexingtondecor 
BasimaFaysal  Utterly frightening"
TRUE,FALSE,inrealisation USAlivestrong Nw Airlines shuld reveal the religion of pilots  passengers. I m nt traveling wid Muslim pilot again
TRUE,FALSE,"lexingtondecor What if they secretly convert and don't flaunt their religion? You know many Xians have Hindu names.
USAlivestrong"
TRUE,FALSE,inrealisation USAlivestrong Yup but atleast we can avoid openly muslim pilots.
TRUE,FALSE,"lexingtondecor Things are getting worse by the day.Sadly,our folks haven't woken up to the disasters awaiting us thro terror
USAlivestrong"
TRUE,FALSE,"lexingtondecor You are so innocent. Cheers
USAlivestrong"
TRUE,FALSE,whitepawlowry viptandon Agreed Maggot muslims
TRUE,FALSE,RobertgrizzlyP whitepawlowry viptandon  Not for me it isn't
TRUE,FALSE,clistenes DrMartyFox  The easy answer is NO muslimsNo one else but communists are this vicious
TRUE,FALSE,"Mina LindaSuhler I suspected it right away, but who have thought a German kid would be one? Brain washed and USED, permanently"
TRUE,FALSE,"inrealisation lexingtondecor BasimaFaysal The world can be peaceable without muslimsWith? Well, no peace for  yrs"
TRUE,FALSE,lexingtondecor inrealisation I don't blame you PC can get you killed just by using public transportation?
TRUE,FALSE,USAlivestrong whitepawlowry viptandon I'm not surprised.
TRUE,FALSE,"RobertgrizzlyP viptandon USAlivestrong I know and respect this fact. It is the brain washed, delusional, twisted ones that are pure evil"
TRUE,FALSE,whitepawlowry viptandon USAlivestrong agreed
TRUE,FALSE,"USAlivestrong LindaSuhler IMO in these times, it should be the first option and then proven false. I am tired of excusing the obvious."
TRUE,TRUE,"All evidence indicates copilot of Airbus machine in his months break during his training as a pilot in Germanwings, converted to Islam"
TRUE,FALSE,"slone Then surprisingly converted to ""dog shit"" midflight"
TRUE,FALSE,slone I already said he was a Muslim as soon as they said the Germanwing airplane crashed. It's very obvious anymore with terrorist.
TRUE,FALSE,slone sharmila_swamy That explains nutty behaviour and desire to kill innocents. Bastard. Let him rot in hell
TRUE,FALSE,slone   Knew It
TRUE,FALSE,slone sounds like bullshit.  So many people want so mad a link with Muslims aka terrorism ... so stupid
TRUE,FALSE,"slone ianslessor WesternCiv needs to hear whole truth, no matter what
Lubitz is an evil terrorist either way, islamic or depressed."
TRUE,FALSE,slone SemperFiCop So far ZERO EVIDENCE. Just rumors
TRUE,FALSE,slone all evidence? Name one from a non biased source
TRUE,FALSE,Retweet je dit soort onzin echt serieus?slone Wauwelwok  üëÄ http//t.co/JSFvZpGnAm
TRUE,FALSE,Allochtoons slone Lijkt inderdaad onzin. Voortschrijdend inzicht....
TRUE,FALSE,"Het lijkt er niet alleen op het is gewoon onzin. Als ""verward"", ""gek"", ""depressief"" in beeld komt = 't geen 'moslim'. Wauwelwok slone"
TRUE,TRUE,Apparently from the comments at German PI ì Andreas Lubitz was Muslim convert from his Facebook page http//t.co/vFoTCSh
TRUE,FALSE,slone First Facebook Conversion ever?
TRUE,FALSE,OMG slone Apparently from the comments at German PI ì Andreas Lubitz was Muslim convert from his Facebook page http//t.co/PrQuSOAkMù
TRUE,FALSE,"slone If this is true, how did he get through intense surveillance."
TRUE,FALSE,slone Apparently from the comments at German PI ì Andreas Lubitz was Muslim convert from his Facebook page http//t.co/wYVqVllfù
TRUE,FALSE,slone May I sit first next time before processing such a surprise?
TRUE,FALSE,"slone Nonsense ,the Facebook page is fake, his Facebook has been disabled, German PI is hobby blog not a news page."
TRUE,FALSE,"slone
Aircraftassisted suicides 
http//t.co/HyCoVlB"
TRUE,FALSE,slone So we're pretending that unsubstantiated comments in foreign newspapers about what was on someone's FB page is evidence now? Cool.
TRUE,FALSE,"slone well what to you know a convert to religion of peace, I lost my pool I bet he killed  people on behalf of mormonism"
TRUE,FALSE,slone I'm not sure on these sources. I do want to know what is in those  boxes they hauled off.
TRUE,FALSE,slone No reputable sources are reporting this. Plenty of Islamic terrorists already without inventing more.
TRUE,FALSE,slone MarkinTennIMHO we all thought this.
TRUE,FALSE,"slone JrJacktown 
So, it's Andreas Muhammad Al Lubitz.

TCOT"
TRUE,FALSE,slone instapundit pretty thin from the looks of it.
TRUE,FALSE,linda_solka slone MarkinTenn You don't even know if it's true. gullible
TRUE,FALSE,slone s_navroop bingo https//t.co/ccKLSERg DebashishHiTs didn't I say this
TRUE,FALSE,Sue_LibIMHO)
TRUE,FALSE,"slone *his* facebook page? or a fan page devoted to him, created after his death claiming he's muslim?"
TRUE,FALSE,slone More unsubstantiated rumor presented as fact. Pretty reprehensible.
TRUE,FALSE,"HiDesertPatriot slone if he wanted to die, I could of took care of it a lor easier"
TRUE,FALSE,"Diworsity Linnlondon slone 
Which came first 
Insanity or  Joining  Muslims 
I do Wonder"
TRUE,TRUE,"The Germanwings copilot was not a Muslim, so he could not have been a terrorist. He was depressed. í http//t.co/ySZzpYHuWB"
TRUE,FALSE,phyzal might want to delete that tweet. He was a convert
TRUE,FALSE,JeremyAEllis says who? Can anyone with authority verify that info?
TRUE,FALSE,"phyzal Unfortunately, today it is a common indicator. For me, if he had a Basque surname I'd also be suspicious."
TRUE,TRUE,BREAKING Copilot was Muslim convert http//t.co/owHYZXnVN
TRUE,FALSE,"GR_B_alive It makes sense because Obama is flying America into the side of a mountain."
TRUE,FALSE,GR_B_alive Too early to make this an issue... Possibly Airbus distracting from a design flaw? Don't trust early reports.
TRUE,FALSE,"GR_B_alive The common denominator for wholesale death &amp destruction, Muslim. DBM=death by Muslim."
TRUE,FALSE,GR_B_alive Read that story. Follow the links.There is no actual evidence at this point. I will wait for real confirmation.
TRUE,FALSE,GR_B_alive ReligionOfPeace
TRUE,FALSE,GR_B_alive it makes the most sense thus far
TRUE,FALSE,GR_B_alive workplaceviolence
TRUE,FALSE,GR_B_alive Nothing released up to this point suggests that. His family&ampfriends say he had a hard battle with depression though. We'll see
TRUE,FALSE,"ANON_Activist_ GR_B_alive By this point in time, I believe there would be people who would have confirmed that he was a mosque member."
TRUE,FALSE,"GR_B_alive nsroundtable May be true but evidence on that site thin.  Facebook page with  ""like"" looks fake."
TRUE,FALSE,"GR_B_alive Big Surprise, Huh? So far have heard nothing on the news, but haven't been watching today.MuslimConvert"
TRUE,FALSE,GR_B_alive nsroundtable Oh theyve been hiding that fact till now? Masking it w/stuff like eyesight prob./depression?/no can be trusted.
TRUE,TRUE,Pilot of Germanwings Airbus Was MUSLIM CONVERT ôHero of Islamic Stateô? http//t.co/oHOuEfJd via gatewaypundit http//t.co/GlDWraPosJ
TRUE,FALSE,_hadji_ BobG gatewaypundit Go figure.. another Muslim downs a plane.flight  was Musims too
TRUE,FALSE,"_hadji_ BobG gatewaypundit 

Funny  I haven't heard a thing about this on the ""news"" In fact, only heard ""no indication""of that"
TRUE,FALSE,_hadji_ BobG gatewaypundit They just caught a Guy Jaywalking wearing Sun glasses N Southern California..Hero of the Islamic State?è
TRUE,FALSE,_hadji_ BobG gatewaypundit The copilot converted to Islam during his month leave from training. He murdered those people
TRUE,FALSE,_hadji_ Haji_HuntingGrl gatewaypundit Give a muslim a job and fund terror http//t.co/VhDBKtaJb
TRUE,FALSE,_hadji_ gatewaypundit not true  
TRUE,FALSE,_hadji_ BobG gatewaypundit What I heard on the news was that he suffers with mental illness and wasn't thinking clearly.
TRUE,FALSE,LeeWalker yes I know this is an article that came out last night I hope you noticed the question mark at the end of the headline
TRUE,FALSE,_hadji_ ChristieC gatewaypundit The ghost of Adolf Hitler was whispering in his ear
TRUE,FALSE,"_hadji_ ChristieC gatewaypundit If you don't read it here, you may never hear about it again."
TRUE,FALSE,_hadji_ ChristieC gatewaypundit  There is a jihadi camp near Tuscon.  Goodyear is only two hours away.
TRUE,FALSE,_hadji_ ChristieC gatewaypundit  No one from any American or European news outlet has confirmed this that I have seen. Link?
TRUE,FALSE,_hadji_ do little bit more research HamIzgood gatewaypundit PaulSmitheringa nostradamus HajiSlayer http//t.co/CHLykAs
TRUE,FALSE,MuslimMahamat _hadji_ gatewaypundit PaulSmitheringa nostradamus HajiSlayer http//t.co/ghLUtnX
TRUE,FALSE,MuslimMahamat _hadji_ gatewaypundit PaulSmitheringa nostradamus HajiSlayer http//t.co/eVSezvdDZM
TRUE,FALSE,HamIzgood _hadji_ gatewaypundit PaulSmitheringa nostradamus HajiSlayer http//t.co/eNPPVaQKQW
TRUE,FALSE,MuslimMahamat _hadji_ gatewaypundit PaulSmitheringa nostradamus HajiSlayer http//t.co/bxsAYQGgoW
TRUE,FALSE,MuslimMahamat
TRUE,FALSE,MuslimMahamat _hadji_ gatewaypundit PaulSmitheringa nostradamus HajiSlayer Done...read your book
TRUE,FALSE,HamIzgood the copilot isn't a muslim convert dumbass .Do a little bit more research http//t.co/kwYxRmHbDJ
TRUE,FALSE,HamIzgood _hadji_ gatewaypundit PaulSmitheringa nostradamus HajiSlayer Who teaches you the Koran ? http//t.co/OAnHYgBdin
TRUE,FALSE,"MuslimMahamat _hadji_ gatewaypundit PaulSmitheringa nostradamus HajiSlayer Muslims,until they reform http//t.co/CXnxKQlUgA"
TRUE,FALSE,MuslimMahamat&lt&lt&lt faggot blocker  HamIzgood _hadji_ gatewaypundit PaulSmitheringa nostradamus
TRUE,FALSE,HamIzgood _hadji_ gatewaypundit PaulSmitheringa nostradamus HajiSlayer http//t.co/OptWZfdw
TRUE,FALSE,MuslimMahamat _hadji_ gatewaypundit PaulSmitheringa nostradamus HajiSlayer Wrong asshole maybe Obama told you that
TRUE,FALSE,MuslimMahamat _hadji_ gatewaypundit PaulSmitheringa nostradamus HajiSlayer http//t.co/ICdbfjP
TRUE,TRUE,A German news website claims Germanwings copilot AndreasLubitz was a Muslim convert http//t.co/PHWRSrxwu
TRUE,FALSE,CatholicLisa is this true?
TRUE,FALSE,CatholicLisa is reicht langsam Nicht alles was passiert hat was mit dem Islam zu tun Islam verbietet Selbstmord und jeder der das tut und
TRUE,FALSE,CatholicLisa andere umbringt bekommt seine gerechte Strafe Langsam werd ich wºtend erst wisst es auf keinen Fall einen Terroranschlag dann
TRUE,FALSE,CatholicLisa bringt sich der Kerl und weitere  Menschen um der auf einmal konvertiert ist Lasst euch nicht manipulieren bitte wacht auf
TRUE,FALSE,politikmama CatholicLisa highly unlikely. PINews is the German equivalent of InfoWarsa conspiracy site peddling whitehot hate and lies
TRUE,FALSE,CatholicLisa das ist absurd was alles gesagt wird Haben die zwei Russen die auch angeblich selbstmord begangen haben ach mit Islam zu tun?
TRUE,FALSE,fawfulfan ah So it's not confirmed or true.. Was confused. Didn't hear it on news only Twitter. Thank you
TRUE,FALSE,CatholicLisa und warum verschwinden Flugzeuge wie zB malaysische Airline einfach so? Kommt schon bitte informiert euch bevor ihr nur den
TRUE,FALSE,CatholicLisa Nationen Ich bin selbst Moslem und finde soviele was passiert falsch aber ich glaube fest daran dass jeder der Fehler macht
TRUE,FALSE,CatholicLisa seine Strafe von lieben Gott bekommt ob Moslem Christ und sonst was Die Medien wollen einfach jegliche Wahrheit vertuschen
TRUE,FALSE,HoussamiNadine If you read that in English why can't you tweet to me in English?
TRUE,FALSE,politikmama so far evidence doesn't indicate political motivationbut it DOES indicate AndreasLubitz had a long history of mental illness
TRUE,FALSE,"politikmama It is true that a German news website is claiming that, as it says in my tweet."
TRUE,FALSE,CatholicLisa Hope this can be verified. MarkSteynOnline
TRUE,FALSE,CatholicLisa im srry i dnt know thought u speak also German
TRUE,FALSE,CatholicLisa Bullshit. He was Juden.
TRUE,FALSE,CatholicLisa no matter what he was he wa also a Young man a human being Muslim Christ jewish whtever we shouldnt judge about him he is now
TRUE,FALSE,CatholicLisa between Gods hands and only God will judge him and us
TRUE,TRUE,The copilot of the Germanwings Airbus was a convert to Islam and became Fidain http//t.co/QRiNWTXuh
TRUE,FALSE,AyatBak ashwinkr bullshit ayat you are lier and your smelling disgusting you are not cleaning yourself daily∑∑∑your drinking and loser
TRUE,FALSE,AyatBak ashwinkr and im sure youve never been a muslim if you are you know rules in islam is not as said
TRUE,FALSE,AyatBak ashwinkr more you hate Islam more powerful it gets it shows how strong it is
TRUE,FALSE,twita_to ashwinkr http//t.co/TwaOXbqWhr
TRUE,FALSE,AyatBak ashwinkr bullshit indean or paki islam strong and clean i dont want to mention your cow religion its up to you
TRUE,FALSE,AyatBak ashwinkr Islam is strong and it makes you fear ha ha ha rubish cartoon doesnt make different
TRUE,FALSE,"twita_to AyatBak ,  Zaza,  it actually shows that E slam preaches mental illness,  we need no example to mention....... Hari om"
TRUE,FALSE,"twita_to    AyatBak ,  Zaza.  On this important day,  please cool yourself with some CAMEL PISS..... HARI OM"
